timestamp,Active Addresses,Sending Addresses,Receiving Addresses,Addresses with Non-zero Balance,Over 0.01,Over 0.1,Over 1,Over 10,Over 100,Over 1000,Over 10000,New Addresses,Exchange Balance,Exchange Net Position Change,Exchange Inflow Volume,Exchange Outflow Volume,Exchange Withdrawals,In-House Exchange Volume,Inter-Exchange Transfers,Inter-Exchange Volume,Fees Total,Fees Mean,Free Ratio Multiple,Miner Revenue Fees,Thermocap,Market Cap to Thermocap Ratio,Purpouse Bitcoin ETF Holdings,Bitcoin Fund Holdings,3iq Holdings,Coin Days Destroyed,ASOL,MSOL,Suply Last Active 1+ Years Ago,Suply Last Active 2+ Years Ago,Suply Last Active 3+ Years Ago,Suply Last Active 5+ Years Ago,MVRV,NVT,SOPR,NUPL,Block Height,Blocks Mined,Block Interval Mean,Block Size Mean,Issuance,Inflation Rate,Difficulty,Hash Rate,Transaction Count,Transaction Size,Transfer Volume Total,Transfer Volume Mean,UTXO Total,Market Cap,Tweets Volume,Tweets Sentiment,Price
2022-04-09T00:00:00Z,805907,492399,597760,41403783,9812893,3426174,833479,146935,15935,2249,91,369659,2547073.19,-90962.60494,10614.13567,8854.872297,34216,340469.9496,3287,2417.142753,8.1504687,3.50E-05,118.3245411,0.008451332,39308419078,1.09E-06,33633.60467,12617.2365,21564.8245,2614564.252,29.70420872,0.817384259,0.635466573,0.446090844,0.379750599,0.229330575,1.742346527,41.33296457,0.999460174,0.435790787,731189,153,562.1895425,958481.4837,956.25,0.018532042,1.23E+23,2.18E+20,232639,146586415,3336415.285,14.34159915,131860433,8.13E+11,184.63,68.1,42772.6706
2022-04-10T00:00:00Z,749308,457479,551672,41436407,9812643,3425712,833412,146952,15929,2249,90,342076,2549736.793,-51286.85069,16152.94481,13488.16769,30048,410999.3096,3094,3852.382056,6.82969558,3.16E-05,129.1169841,0.007744914,39345837864,1.07E-06,33633.60467,12617.2365,21564.8245,2544775.344,26.60087557,0.926053241,0.637002824,0.446176827,0.379736538,0.229356251,1.721764453,37.10471737,0.999991403,0.42904508,731329,140,615.5071429,963704.1286,875,0.016943412,1.23E+23,1.99E+20,216306,134861232,3395191.941,15.69624486,131928699,8.03E+11,174.25,67.3,42268.73303
2022-04-11T00:00:00Z,979097,619197,685038,41432887,9815577,3427268,833565,146956,15919,2251,90,422369,2549840.121,-50612.9517,28528.44506,28423.43263,48509,1187138.804,4799,8448.050463,10.50728069,3.80E-05,82.49111319,0.012122518,39381157493,1.00E-06,32793.39043,12617.2365,21480.6712,5709647.775,32.60794219,1.428761574,0.637352956,0.44610327,0.379761695,0.229374107,1.611672318,12.66481681,0.996987705,0.390076249,731466,137,629.729927,1305536.869,856.25,0.016576601,1.23E+23,1.95E+20,276486,178803044,5730318.115,20.72552721,132000153,7.51E+11,163.87,66.1,39506.75337
2022-04-12T00:00:00Z,994144,639006,683511,41408075,9823805,3429401,833698,147006,15919,2252,87,434591,2544567.551,-56053.97882,24385.58667,29656.31002,45400,1398776.914,4432,9159.004339,10.71457582,3.84E-05,90.24758348,0.011080629,39419367654,1.02E-06,30960.0911,12617.2365,21480.6712,5163788.81,37.28792743,1.261608796,0.63624625,0.446082216,0.379781264,0.229390427,1.637166127,10.91265184,1.002061851,0.399553373,731619,153,571.620915,1253908.451,956.25,0.018529398,1.23E+23,2.15E+20,278686,191785950,5023074.933,18.02413804,132010954,7.64E+11,172.81,65,40168.55633
2022-04-13T00:00:00Z,944515,595269,682183,41431492,9831058,3430793,833607,146877,15927,2253,88,428302,2539752.339,-63773.48224,18400.2498,23213.27468,44783,1631880.064,4180,5913.891286,11.86276116,4.29E-05,74.76023071,0.013376096,39454785835,1.04E-06,30555.22919,12617.2365,21077.243,6460645.783,40.20953091,0.983935185,0.636618743,0.446275848,0.379770217,0.229394418,1.677283503,10.07850386,1.000401433,0.41390996,731759,140,614.4357143,1241552.164,875,0.016940996,1.23E+23,2.00E+20,276828,173761973,5149264.49,18.60095254,132075470,7.83E+11,166.78,66.8,41161.49874
2022-04-14T00:00:00Z,913399,568118,673679,41472670,9843929,3432903,833753,146983,15949,2266,88,419432,2522013.975,-82468.93906,29342.90499,47079.24398,40347,1563163.287,3818,4124.286588,11.06124096,4.17E-05,78.97497615,0.012662239,39489902601,1.01E-06,30678.44799,12617.2365,21084.9004,36336777.63,32.31908432,0.807314815,0.637015743,0.445214446,0.378600951,0.229400986,1.625390223,9.974195383,1.001617265,0.395180031,731897,138,625.9275362,1226918.79,862.5,0.016696215,1.21E+23,1.95E+20,265399,169261282,5493253.45,20.698094,132166617,7.59E+11,160.74,65.1,39919.9721
2022-04-15T00:00:00Z,891111,535208,666973,41537795,9843191,3433047,834070,147020,15950,2263,88,419946,2517792.435,-85256.00843,13221.10012,17441.01021,40609,1051344.719,3795,3499.567628,7.65060844,3.54E-05,113.7361316,0.008792281,39524606910,1.03E-06,30678.44799,12617.2365,21084.9004,2366169.599,34.79327445,0.828032407,0.637828131,0.445350274,0.37862055,0.229439172,1.650793758,15.03146942,1.000098615,0.404477436,732035,138,531.5434783,1003400.841,862.5,0.016695451,1.21E+23,2.28E+20,216079,138415704,3536831.297,16.36823244,132294224,7.71E+11,134.68,57.6,40546.28462
2022-04-16T00:00:00Z,796255,470973,600511,41606013,9849174,3434120,834306,147013,15944,2264,88,377045,2518617.403,-87394.03455,9415.970201,8589.677191,30250,527402.4557,3134,2894.705965,6.42693665,2.85E-05,131.3109157,0.007615513,39558442330,1.02E-06,30678.44799,12617.2365,21084.9004,1683347.045,22.12297466,0.73193287,0.638508284,0.445467061,0.378679778,0.229665136,1.645956058,28.16233695,0.999575453,0.402736356,732189,134,645.6343284,1039411.619,837.5,0.016206808,1.21E+23,1.88E+20,225352,139225111,3188589.947,14.14937496,132427276,7.69E+11,108.62,59.2,40424.48329
2022-04-17T00:00:00Z,749143,451184,557543,41649026,9852689,3436302,834573,147089,15940,2263,89,340778,2519232.461,-74416.25118,7853.177705,7236.814979,28000,204823.4493,2724,2385.963677,5.34164712,2.58E-05,194.0584288,0.005153087,39600020000,1.00E-06,30678.44799,12617.2365,21084.9004,1434447.953,26.12807971,0.861805556,0.638814302,0.445511094,0.378718982,0.229667668,1.617458101,65.76876769,0.999725593,0.392214162,732354,165,525.0424242,828635.0667,1031.25,0.019992203,1.21E+23,2.31E+20,207159,136660170,3339405.958,16.12001389,132509612,7.55E+11,120.67,62.8,39722.81541
2022-04-18T00:00:00Z,927618,603421,631557,41614452,9859843,3438031,834834,147127,15936,2279,89,389263,2517413.717,-76766.95427,18558.37873,20375.36766,39539,1472243.26,3839,6117.313623,8.51632094,3.46E-05,99.34058696,0.010066379,39633249857,1.03E-06,29917.2445,12617.2365,21092.4872,2952710.237,24.43055251,1.528946759,0.639213894,0.445524315,0.378844416,0.229676001,1.662959089,10.98815813,0.999447028,0.408848653,732488,134,635.4477612,1293231.806,837.5,0.016205203,1.21E+23,1.91E+20,246287,173238897,5409049.637,21.96238387,132511439,7.76E+11,143.62,65.2,40830.99198
2022-04-19T00:00:00Z,945350,584018,697258,41663282,9868106,3440253,835118,147100,15940,2273,89,434476,2513473.796,-79393.93833,17955.03543,21893.30429,44926,1018193.344,4241,6273.983776,9.36977033,3.43E-05,83.71280647,0.011945604,39665067054,1.05E-06,30036.49497,12617.2365,21098.007,4282579.243,22.91477832,0.879224537,0.639654606,0.44552884,0.378865973,0.229680856,1.68965942,15.28160357,1.000804833,0.418181436,732612,124,707.7741935,1359555.056,775,0.014986253,1.21E+23,1.71E+20,273044,168536254,4971720.863,18.20849703,132616782,7.89E+11,166.56,65.9,41502.28248
2022-04-20T00:00:00Z,969122,614832,704157,41685493,9873809,3441535,834795,147046,15929,2271,89,436012,2508437.121,-79215.79301,27743.66305,32778.52953,46171,974226.3151,4531,9626.515349,8.89620913,3.12E-05,113.4074294,0.008817764,39706523271,1.04E-06,30114.94708,12617.2365,21101.4414,5857198.633,28.39607095,0.892094907,0.639920623,0.445514655,0.378898596,0.229704787,1.683940146,15.69816871,1.00071109,0.416198444,732772,160,536.3,1148729.656,1000,0.019377875,1.21E+23,2.26E+20,285495,183733725,4248186.051,14.88007163,132685330,7.87E+11,205.72,56,41374.3782
2022-04-21T00:00:00Z,985846,626791,710772,41702176,9877552,3443249,835270,147030,15926,2267,89,443681,2502148.245,-87143.27916,21209.57381,27496.47897,47744,1982167.614,4602,6263.836217,10.87259159,3.85E-05,98.14795146,0.0101887,39750567377,1.02E-06,30172.20944,12617.2365,20888.1382,37846959.05,35.65524028,0.996770833,0.638379395,0.443798597,0.378860726,0.229701089,1.645945621,8.331586257,1.004313299,0.402675277,732941,169,511.9585799,1109322.225,1056.25,0.020477788,1.21E+23,2.37E+20,282269,187409004,5469536.185,19.37703462,132723376,7.71E+11,244.87,63.7,40527.36408
2022-04-22T00:00:00Z,947022,582766,671563,41725451,9891401,3445422,835273,147056,15924,2268,89,417148,2501648.662,-85628.95223,20366.95917,20864.82519,45983,2559900.965,4456,5251.53173,10.96864828,4.21E-05,77.92379028,0.012833051,39784453036,9.99E-07,30151.71029,12617.2365,20428.9486,6448402.23,25.43255924,1.02974537,0.639559038,0.443849039,0.378787486,0.229702458,1.615531508,6.51894272,0.997899526,0.391451215,733076,135,643.1037037,1286750.119,843.75,0.016323936,1.21E+23,1.89E+20,260795,173657792,5494500.651,21.06827451,132807943,7.56E+11,206.25,66.8,39740.31985
2022-04-23T00:00:00Z,857784,534757,614086,41734645,9892673,3446178,835247,147053,15913,2269,88,373768,2501219.04,-86527.20332,9309.184248,9737.324808,34013,1386420.15,3312,2969.318062,8.20315897,3.49E-05,125.1899619,0.007987861,39824880160,9.92E-07,30151.71029,12617.2365,20428.9486,2727029.452,25.25808249,0.682164352,0.641140941,0.444116813,0.37881533,0.229687781,1.605383463,12.14801634,0.999666392,0.38760537,733239,163,513.2392638,953027.184,1018.75,0.019741704,1.21E+23,2.36E+20,234815,155280061,4700279.273,20.01694642,132874897,7.51E+11,168.06,65.2,39486.72871
2022-04-24T00:00:00Z,808697,509276,581730,41745019,9898668,3447039,835226,146829,15916,2271,90,355549,2495869.277,-93544.04039,10051.69695,15400.13042,33194,1798886.876,3350,3886.898527,6.72174897,3.03E-05,159.998797,0.006250047,39867246259,9.90E-07,30151.71029,12617.2365,20428.9486,2131655.154,24.07095646,0.863796296,0.641878477,0.444294877,0.378840836,0.229721652,1.605573924,9.288391209,0.999610934,0.387680598,733410,171,520.3391813,850437.731,1068.75,0.02071939,1.21E+23,2.33E+20,221821,145356845,5281502.366,23.80974915,132940508,7.51E+11,129.86,69.2,39485.89575
2022-04-25T00:00:00Z,1003040,661219,680214,41729866,9889036,3444782,834661,147020,15920,2270,90,418875,2501258.364,-85366.55662,33898.05099,28507.00907,46934,4319420.655,4773,11021.36715,12.81894807,4.62E-05,79.98464012,0.0125024,39906924983,1.01E-06,30130.03739,12617.2365,20094.7825,3899509.77,26.0475813,2.087303241,0.64334906,0.444324483,0.378982424,0.229727769,1.647013902,4.069988234,0.999069152,0.398457354,733572,162,532.7839506,1168047.358,1012.5,0.019617245,1.21E+23,2.28E+20,277255,189156930,8084442.895,29.15887142,132898896,7.70E+11,143.62,67.6,40480.77421
2022-04-26T00:00:00Z,962955,598765,689449,41753701,9895976,3445883,834797,147083,15917,2273,89,422981,2497855.306,-84783.8574,30206.65336,33607.99235,49652,3285459.347,4847,11208.19105,11.30777776,4.14E-05,78.38036762,0.012758297,39941597611,9.53E-07,31162.70869,12617.2365,20088.5414,6711447.033,38.16922042,0.917731481,0.643924728,0.444334918,0.378989532,0.229702962,1.55053512,5.119094252,0.998301167,0.36598225,733712,140,618.5642857,1236938.057,875,0.016930035,1.21E+23,1.96E+20,273157,173115949,7554698.662,27.65698357,132971191,7.24E+11,157.38,60.1,38069.26543
2022-04-27T00:00:00Z,966324,612715,697145,41764460,9905155,3448129,834672,147150,15931,2266,90,432950,2494744.312,-85502.11489,27091.32289,30200.43314,46465,3545672.477,4562,8316.116512,11.16491931,3.89E-05,96.16414499,0.010398886,39982842725,9.81E-07,31162.23323,12617.2365,20088.5414,3650540.038,25.31372603,0.736261574,0.645108394,0.444616252,0.379063802,0.229763971,1.598437986,4.745167479,0.999718749,0.384984825,733882,170,506.2588235,1062318.676,1062.5,0.020593761,1.28E+23,2.44E+20,286935,180525668,6797060.423,23.68850236,133050986,7.47E+11,167.15,59.8,39240.46981
2022-04-28T00:00:00Z,1010344,630759,697209,41768191,9916386,3450812,834834,147064,15924,2269,90,431433,2485815.98,-92324.95616,24727.9709,33654.37568,47850,3919155.819,4935,8025.803486,11.27300063,4.09E-05,74.18370921,0.013480049,40015520991,9.93E-07,31022.20272,12617.2365,20088.5414,6710552.72,32.14821764,1.372719907,0.645162023,0.444810132,0.37914397,0.229925318,1.619382467,4.411008817,0.999959936,0.392945099,734014,132,656.3409091,1367430.477,825,0.015953354,1.28E+23,1.95E+20,275633,180448408,6929237.547,25.1393612,133104815,7.56E+11,156.8,60.8,39755.26913
2022-04-29T00:00:00Z,1059467,668236,729140,41758333,9922022,3452390,835135,147051,15926,2273,89,445992,2488789.622,-74767.91048,27616.39322,24640.57962,50827,2374032.693,5060,6120.229554,13.62522412,4.76E-05,69.80620764,0.014325374,40052173270,9.64E-07,31149.86721,12617.2365,20088.5414,7582624.405,33.16760151,1.042037037,0.647496881,0.445157146,0.379134793,0.230002292,1.57355193,7.174589153,0.99820696,0.375281046,734164,150,571.8933333,1317207.04,937.5,0.018147485,1.28E+23,2.24E+20,286413,197524173,5368934.622,18.74542923,133136444,7.34E+11,146.45,64.9,38600.15335
2022-04-30T00:00:00Z,963800,601658,684395,41758731,9923396,3454097,835283,147031,15937,2271,89,419017,2486242.964,-73942.44916,11630.72132,14175.59617,40607,1171648.997,4068,4009.122345,10.46162643,4.00E-05,90.61321705,0.011035918,40088278666,9.41E-07,31149.86721,12617.2365,20088.5414,4246571.874,26.02466184,0.900868056,0.648026644,0.44547915,0.379298964,0.230038989,1.538019685,14.84869678,0.998917175,0.360854931,734314,150,580.4733333,1227105.787,937.5,0.018146582,1.28E+23,2.20E+20,261480,184006827,3763992.362,14.3949532,133149629,7.18E+11,143.67,61.4,37716.88448
2022-05-01T00:00:00Z,833207,492649,625598,41809637,9934794,3457107,835487,147062,15945,2274,89,375549,2484410.516,-73398.34145,13363.62722,15194.56624,36676,1331977.764,3818,5722.733804,7.81516491,3.37E-05,134.5544434,0.007431936,40128020701,9.59E-07,31149.86721,12617.2365,20088.5414,4521565.212,34.47590158,0.944386574,0.648140673,0.445574003,0.379378945,0.230260662,1.569958983,12.9490363,0.998361841,0.373868607,734481,167,513.6347305,874984.2635,1043.75,0.020222682,1.28E+23,2.49E+20,232155,146055698,4015681.97,17.29741755,133277351,7.32E+11,140.89,62.9,38480.58353
2022-05-02T00:00:00Z,975505,610551,687153,41806330,9945959,3461659,835817,147207,15968,2274,90,418881,2475753.393,-81065.00384,32271.39334,40926.75261,48909,2238722.524,4758,9102.119971,10.65002511,3.91E-05,94.89649223,0.010537797,40166703848,9.59E-07,31149.86731,12617.2365,20088.5414,11819486.28,49.03031261,1.706701389,0.64758274,0.445596474,0.379428181,0.230275511,1.574097097,7.893975962,0.997467785,0.375539182,734641,160,544.24375,1117986.063,1000,0.019365865,1.28E+23,2.35E+20,272046,178814420,6370765.83,23.41797281,133327203,7.33E+11,136.63,58.8,38531.46872
2022-05-03T00:00:00Z,946401,577405,692434,41837616,9960226,3465524,836503,147569,15965,2267,90,429030,2472720.467,-82802.74025,35944.27274,38975.55056,54660,1765843.534,4701,10133.08052,9.66581245,3.48E-05,97.99132948,0.010204985,40202578587,9.39E-07,31453.14583,12617.2365,20079.4831,9760987.722,26.1405381,0.839456019,0.647340913,0.4457222,0.379422281,0.230294249,1.544257922,9.501349697,0.998146936,0.363502734,734791,150,573.6533333,1124335.96,937.5,0.018143714,1.28E+23,2.23E+20,277745,168589635,8810166.143,31.72034111,133454159,7.18E+11,132.37,64.1,37751.44582
2022-05-04T00:00:00Z,868865,499205,615083,41893476,9973855,3467933,836364,147165,15960,2257,92,371096,2470604.448,-85295.58026,39284.30897,41397.273,45727,2582529.396,4456,10748.91702,12.61590688,5.42E-05,73.32932271,0.013637109,40237999337,9.86E-07,34379.57544,12617.2365,20079.4831,9920929.325,40.70653292,2.426122685,0.648131769,0.445707534,0.379359282,0.230388794,1.622524079,6.504493502,1.001311721,0.394189264,734937,146,592.9109589,1092913.459,912.5,0.017654793,1.28E+23,2.16E+20,232899,159507522,6269346,26.91873301,133478237,7.55E+11,151.71,72.1,39693.11146
2022-05-05T00:00:00Z,1172470,721501,778606,41867850,9972409,3467435,836177,147071,15959,2253,95,489298,2473283.527,-82111.35712,50407.88026,47724.44937,57305,4858130.98,5288,17887.76893,22.34075054,7.08E-05,44.92198007,0.022260817,40275727867,9.08E-07,32934.94303,12617.2365,20079.4831,8177373.785,42.1562573,3.554236111,0.648463066,0.445735739,0.379374644,0.230412381,1.496901273,3.594042005,0.99818102,0.343382604,735094,157,551.9745223,1419433.962,981.25,0.018996484,1.28E+23,2.32E+20,315602,222787920,9969426.589,31.58860397,133393052,6.96E+11,157.61,66.6,36566.41649
2022-05-06T00:00:00Z,1094075,704058,723854,41807303,9974912,3468999,836508,147278,15959,2249,95,445931,2482579.312,-62995.07108,66931.68011,57633.29507,54074,4728648.167,5080,15017.7359,16.96160697,5.92E-05,53.3240517,0.018753264,40307831990,8.94E-07,34504.87425,12617.2365,20081.4776,9129552.264,30.41349767,1.252060185,0.648250165,0.445997599,0.37938712,0.23043598,1.477498335,3.71814291,0.99835134,0.334784798,735236,142,609.7323944,1459279.944,887.5,0.017165284,1.28E+23,2.10E+20,286745,207161066,8435894.867,29.41950119,133354087,6.86E+11,163.5,66.9,36054.16012
2022-05-07T00:00:00Z,835360,489968,609750,41860320,9972371,3468383,836020,146863,15956,2247,95,370325,2476820.438,-77242.40143,18923.01135,24679.0572,40623,2083630.603,3752,10709.11596,13.78126822,5.95E-05,65.85252197,0.015185447,40339895864,8.81E-07,34504.87425,12617.2365,20081.4776,2486347.948,30.75441743,1.241481481,0.651378513,0.446275303,0.379468144,0.230451019,1.457223266,8.22798446,0.998536987,0.325540159,735379,143,603.1818182,1067810.951,893.75,0.017286384,1.28E+23,2.12E+20,231480,152640602,4295853.093,18.55820414,133413455,6.77E+11,167.93,65.6,35542.90841
2022-05-08T00:00:00Z,843809,515583,597482,41867641,9976944,3469785,836170,146985,15952,2247,95,361119,2483309.393,-62005.88405,54842.04391,48351.22617,38895,2674910.339,3892,23692.90501,12.23953757,5.24E-05,80.14923211,0.012476726,40373384895,8.42E-07,34504.87425,12617.2365,20081.4776,6024285.302,38.06683356,1.261701389,0.65195236,0.446719686,0.37962401,0.230492007,1.394918413,6.320051101,0.997172227,0.295441255,735534,155,558.1483871,1012209.639,968.75,0.018749508,1.28E+23,2.29E+20,233737,156830790,5061109.271,21.6530086,133453789,6.47E+11,172.36,59.6,33987.64136
2022-05-09T00:00:00Z,1039241,648388,705519,41843783,9985620,3471406,836653,147087,15966,2239,94,435357,2536269.688,-10803.50188,173798.5349,120835.6954,62222,4279935.468,6430,70026.98307,19.78760376,7.08E-05,49.95741858,0.020017047,40405056206,7.52E-07,34451.13928,12613.9942,20081.4776,18142667.66,54.04632544,2.4815625,0.651696905,0.44671224,0.379597651,0.230551163,1.253770047,3.731897769,0.990317441,0.216276103,735689,155,556.4709677,1245684.723,968.75,0.018748545,1.28E+23,2.30E+20,279356,193019047,7905614.907,28.29942764,133456998,5.78E+11,238.82,60,30384.57982
2022-05-10T00:00:00Z,978983,598458,714670,41871650,10004998,3476134,836992,146943,15990,2241,91,435128,2563462.677,13725.88455,113868.9201,86673.54701,64000,4607255.093,6429,42500.27035,17.44095646,6.24E-05,55.82784171,0.01791221,40435039765,7.67E-07,34522.08746,12613.9942,20081.4776,10822508.74,30.28677601,1.037476852,0.651731459,0.447127214,0.379590096,0.230611471,1.28272607,3.783906043,0.995608273,0.234037985,735842,153,565.254902,1163013.556,956.25,0.018503471,1.34E+23,2.27E+20,279505,177880278,8492900.805,30.38550582,133577139,5.90E+11,211.82,60.5,31007.75509
2022-05-11T00:00:00Z,1001186,588336,694932,41937213,10034998,3485189,838707,147481,15984,2237,95,420958,2570784.326,20944.20427,121252.5834,113926.9181,68290,3389896.181,7478,41704.08424,21.61481428,8.23E-05,42.92726286,0.023295219,40462760285,7.14E-07,34717.88872,12572.1298,20081.4776,25091236,41.6084464,2.965613426,0.650733065,0.447173445,0.379528279,0.230889026,1.202165189,5.904686042,0.988710483,0.182874161,735987,145,596.4965517,1238315.607,906.25,0.017526723,1.34E+23,2.25E+20,262538,179498541,7323182.178,27.89379891,133609466,5.50E+11,184.82,66,28900.18388
2022-05-12T00:00:00Z,1041542,598720,730557,42034313,10060120,3491072,839192,147104,15984,2226,93,451393,2561085.311,16517.75981,119018.2881,128711.555,84124,5061258.139,9372,41304.86057,29.65948913,0.000108219,29.4478939,0.033958286,40486772257,7.19E-07,41620.02797,12570.2262,20076.9395,19274247.64,48.06292802,3.422326389,0.652403278,0.446985276,0.37942152,0.230827252,1.214533831,3.225216581,0.994678915,0.191294684,736122,135,638.9037037,1387405.815,843.75,0.016307481,1.34E+23,2.10E+20,274069,187246784,10018985.96,36.55643637,133623544,5.54E+11,179.34,62.7,29100.43246
2022-05-13T00:00:00Z,1034811,600589,727913,42099019,10069662,3492670,840424,147523,15948,2212,94,435068,2561581.719,21829.38067,64698.16372,64196.01479,61284,3600432.792,6455,15994.81423,31.53911849,0.000116929,31.12132379,0.032132309,40515418525,7.22E-07,36567.45065,12570.2262,20076.9395,27281898.74,44.22499018,3.466134259,0.65189148,0.446813717,0.379129959,0.230651123,1.223018258,4.390896601,0.996708539,0.196947831,736274,152,567.5460526,1305426.711,950,0.018378802,1.34E+23,2.36E+20,269728,198365556,6760895.163,25.06560373,133579228,5.57E+11,173.86,63,29260.85713
2022-05-14T00:00:00Z,1095411,687233,725090,42057243,10044667,3486238,839977,147176,15947,2225,94,446140,2531319.46,9305.48515,27876.95735,58134.29517,50348,2266498.615,5993,9140.617482,25.59953044,8.82E-05,35.42445954,0.028229083,40541311682,7.42E-07,36567.45065,12570.2262,20076.9395,48021601.8,23.60033139,1.655706019,0.651181338,0.445088557,0.377602789,0.23070806,1.256618497,6.905553034,1.003965416,0.218385332,736415,141,614.4539007,1396389.234,881.25,0.017036728,1.34E+23,2.18E+20,290084,196835545,4600380.568,15.85878769,133544295,5.73E+11,140.87,57.1,30100.30606
2022-05-15T00:00:00Z,1020330,698394,599911,41897882,10021061,3490641,841088,147160,15955,2224,94,364507,2529616.043,11823.60819,17651.80648,19352.76771,43822,820768.743,4207,5133.89688,16.28600921,6.92E-05,47.81932757,0.020912046,40564268168,7.72E-07,36567.45065,12570.2262,20076.9395,2778603.693,20.59661937,1.911122685,0.651377742,0.445230445,0.377656584,0.230719034,1.306845031,18.27550232,0.999452573,0.248427449,736537,122,707.9262295,1530435.787,762.5,0.014723639,1.34E+23,1.90E+20,235311,186664917,2799156.968,11.89556361,133385851,5.96E+11,168.47,64.2,31300.55613
2022-05-16T00:00:00Z,1093783,762371,663902,41751830,10026803,3496891,842227,147383,15955,2217,94,406699,2518950.489,333.086049,47583.7868,58246.55145,54730,1191194.129,4929,14037.72837,21.01381275,7.73E-05,49.77744045,0.020089422,40594988606,7.36E-07,42480.46186,12566.73339,20076.9395,7479576.849,75.83881737,4.339571759,0.651308767,0.445265563,0.377738829,0.231037215,1.24845034,11.89775822,0.996711357,0.213301051,736701,164,520.1585366,1425462.543,1025,0.019841217,1.34E+23,2.58E+20,271970,233713024,4541201.622,16.69743583,133083879,5.69E+11,196.06,64,29872.99547
2022-05-17T00:00:00Z,1032046,700626,683866,41679566,10021294,3500506,843219,147497,15945,2218,95,421716,2519524.096,291.6350009,58286.28226,57709.95908,59161,991159.9108,4826,12844.94667,18.91124613,6.79E-05,49.58220308,0.020168527,40622798551,7.49E-07,36449.53429,12566.73339,20076.9395,10672303.61,37.12243739,2.105069444,0.650797047,0.445238397,0.377743391,0.231029333,1.273188423,13.03818873,0.997016997,0.228608458,736848,147,596.8911565,1460201.088,918.75,0.017765534,1.34E+23,2.25E+20,278349,214592531,4022839.081,14.45250057,132941549,5.80E+11,163.96,64.6,30440.965
2022-05-18T00:00:00Z,899195,575339,646454,41689621,10032876,3504389,843666,147201,15939,2216,95,398516,2527632.403,10218.68566,49164.31303,41053.5804,51467,1040959.68,4647,15724.01455,16.53944369,6.29E-05,51.63652779,0.019366136,40647593209,7.08E-07,36405.26254,12566.73339,20076.9395,5355390.304,22.07139649,0.778784722,0.651159001,0.445356991,0.37782248,0.231041562,1.204538072,13.38958252,0.993219207,0.18468301,736982,134,639.4104478,1273787.94,837.5,0.01618111,1.34E+23,2.10E+20,262773,170634821,2943051.867,11.19997818,133013929,5.48E+11,131.85,67.2,28762.38396
2022-05-19T00:00:00Z,898884,554246,662109,41743125,10034781,3505675,844365,147427,15958,2218,95,404700,2543595.352,30121.55531,60163.03292,44197.39231,50476,720971.716,4433,11728.05135,17.08973074,6.51E-05,45.6174379,0.021921442,40670119897,7.46E-07,36312.04401,12566.73339,20105.3061,14770936.53,27.41537284,0.808923611,0.651571675,0.445376935,0.378118311,0.231053741,1.272117325,18.1018013,0.993311684,0.228029362,737104,122,709.3770492,1335489.992,762.5,0.014720879,1.34E+23,1.89E+20,262357,162881612,2752506.995,10.49145628,133096690,5.78E+11,142.91,65.8,30339.66218
2022-05-20T00:00:00Z,945111,610659,668792,41746942,10042575,3507336,844779,147519,15967,2208,95,409460,2540921.262,32484.14128,40118.19882,42789.87103,51849,781892.4505,4494,12535.07841,17.10025308,6.41E-05,47.78293334,0.020927974,40693965023,7.18E-07,36318.84623,12566.7334,20105.3061,7872602.922,41.61926463,0.895,0.653651917,0.445381258,0.378163928,0.231063262,1.226538728,16.22956098,0.991846516,0.199380691,737232,128,677.7421875,1443016.82,800,0.015449752,1.34E+23,1.98E+20,266906,184657378,2432934.41,9.115323034,133091109,5.56E+11,124.24,59.1,29214.74442
2022-05-21T00:00:00Z,782486,485395,579370,41780879,10047135,3509466,844861,147259,15972,2206,95,346886,2539815.954,37667.70913,13866.61775,14970.01987,35472,308612.1156,3132,3404.994936,12.03080426,5.34E-05,71.13246843,0.014058278,40718715012,7.23E-07,36318.84623,12566.7334,20105.3061,3094478.129,35.06662664,0.658831019,0.654212432,0.445410679,0.378218253,0.23110872,1.235625635,43.89388767,0.99739453,0.205275204,737367,135,639.6666667,1071192.681,843.75,0.016300764,1.34E+23,2.10E+20,225090,144557533,1525373.403,6.776726656,133169064,5.60E+11,105.57,60.2,29423.89719
2022-05-22T00:00:00Z,747920,467329,535950,41800643,10047942,3511446,845313,147339,15979,2208,95,322168,2540482.236,38833.57398,20096.89405,19428.79811,32076,283453.2083,3096,9312.37727,11.64710381,5.57E-05,66.46691885,0.015045078,40741423959,7.45E-07,36318.84623,12566.7334,20105.3061,1799333.115,49.38727998,1.03494213,0.654586869,0.445459111,0.378251503,0.231178628,1.274134792,40.11502714,0.999739579,0.229294493,737489,122,710.1721311,1205588.803,762.5,0.014719006,1.34E+23,1.89E+20,208925,147034672,1188669.226,5.689454236,133183993,5.78E+11,124,58.4,30340.59827
